number_people,date,timestamp,day_of_week,is_weekend,is_holiday,temperature,is_start_of_semester,is_during_semester,month,hour
48,2016-05-03 15:00:57-07:00,54057,1,0,0,59.77,0,1,5,15
36,2016-05-03 15:11:07-07:00,54667,1,0,0,59.77,0,1,5,15
43,2016-05-03 15:21:13-07:00,55273,1,0,0,59.77,0,1,5,15
69,2016-05-03 15:41:46-07:00,56506,1,0,0,59.77,0,1,5,15
43,2016-05-03 15:52:18-07:00,57138,1,0,0,59.77,0,1,5,15
54,2016-05-03 16:02:42-07:00,57762,1,0,0,59.77,0,1,5,16
50,2016-05-03 16:13:04-07:00,58384,1,0,0,59.77,0,1,5,16
71,2016-05-03 16:33:32-07:00,59612,1,0,0,59.77,0,1,5,16
50,2016-05-03 16:44:07-07:00,60247,1,0,0,59.77,0,1,5,16
56,2016-05-03 16:54:15-07:00,60855,1,0,0,59.77,0,1,5,16
43,2016-05-03 17:04:27-07:00,61467,1,0,0,59.77,0,1,5,17
58,2016-05-03 17:14:41-07:00,62081,1,0,0,59.77,0,1,5,17
54,2016-05-03 17:24:51-07:00,62691,1,0,0,59.77,0,1,5,17
64,2016-05-03 17:35:03-07:00,63303,1,0,0,59.77,0,1,5,17
60,2016-05-03 17:45:17-07:00,63917,1,0,0,59.77,0,1,5,17
54,2016-05-03 17:55:32-07:00,64532,1,0,0,59.77,0,1,5,17
58,2016-05-03 18:05:40-07:00,65140,1,0,0,57.97,0,1,5,18
61,2016-05-03 18:15:53-07:00,65753,1,0,0,57.97,0,1,5,18
61,2016-05-03 18:26:02-07:00,66362,1,0,0,57.97,0,1,5,18
60,2016-05-03 18:36:11-07:00,66971,1,0,0,57.97,0,1,5,18
58,2016-05-03 18:46:21-07:00,67581,1,0,0,57.97,0,1,5,18
45,2016-05-03 18:56:31-07:00,68191,1,0,0,57.97,0,1,5,18
55,2016-05-03 19:06:37-07:00,68797,1,0,0,57.97,0,1,5,19
47,2016-05-03 19:16:47-07:00,69407,1,0,0,57.97,0,1,5,19
40,2016-05-03 19:26:55-07:00,70015,1,0,0,57.97,0,1,5,19
62,2016-05-03 19:37:07-07:00,70627,1,0,0,57.97,0,1,5,19
51,2016-05-03 19:47:18-07:00,71238,1,0,0,57.97,0,1,5,19
32,2016-05-03 19:57:26-07:00,71846,1,0,0,57.97,0,1,5,19
35,2016-05-03 20:07:34-07:00,72454,1,0,0,56.49,0,1,5,20
34,2016-05-03 20:17:50-07:00,73070,1,0,0,56.49,0,1,5,20
33,2016-05-03 20:27:55-07:00,73675,1,0,0,56.49,0,1,5,20
30,2016-05-03 20:38:02-07:00,74282,1,0,0,56.49,0,1,5,20
33,2016-05-03 20:48:06-07:00,74886,1,0,0,56.49,0,1,5,20
26,2016-05-03 20:58:12-07:00,75492,1,0,0,56.49,0,1,5,20
29,2016-05-03 21:08:18-07:00,76098,1,0,0,56.55,0,1,5,21
35,2016-05-03 21:18:23-07:00,76703,1,0,0,56.55,0,1,5,21
36,2016-05-03 21:28:27-07:00,77307,1,0,0,56.55,0,1,5,21
48,2016-05-03 21:38:32-07:00,77912,1,0,0,56.55,0,1,5,21
48,2016-05-04 00:05:13-07:00,313,2,0,0,55.33,0,1,5,0
15,2016-05-04 06:30:32-07:00,23432,2,0,0,56.0,0,1,5,6
12,2016-05-04 06:40:36-07:00,24036,2,0,0,56.0,0,1,5,6
18,2016-05-04 06:50:38-07:00,24638,2,0,0,56.0,0,1,5,6
19,2016-05-04 07:00:42-07:00,25242,2,0,0,56.0,0,1,5,7
21,2016-05-04 07:10:45-07:00,25845,2,0,0,56.0,0,1,5,7
18,2016-05-04 07:20:49-07:00,26449,2,0,0,56.0,0,1,5,7
20,2016-05-04 07:30:54-07:00,27054,2,0,0,56.0,0,1,5,7
22,2016-05-04 07:40:57-07:00,27657,2,0,0,56.0,0,1,5,7
20,2016-05-04 07:51:04-07:00,28264,2,0,0,56.0,0,1,5,7
28,2016-05-04 08:01:10-07:00,28870,2,0,0,57.2,0,1,5,8
31,2016-05-04 08:11:19-07:00,29479,2,0,0,57.2,0,1,5,8
31,2016-05-04 08:21:30-07:00,30090,2,0,0,57.2,0,1,5,8
31,2016-05-04 08:31:35-07:00,30695,2,0,0,57.2,0,1,5,8
32,2016-05-04 08:41:41-07:00,31301,2,0,0,57.2,0,1,5,8
29,2016-05-04 08:51:45-07:00,31905,2,0,0,57.2,0,1,5,8
32,2016-05-04 09:01:49-07:00,32509,2,0,0,57.47,0,1,5,9
30,2016-05-04 09:11:53-07:00,33113,2,0,0,57.47,0,1,5,9
33,2016-05-04 09:21:58-07:00,33718,2,0,0,57.47,0,1,5,9
30,2016-05-04 09:32:03-07:00,34323,2,0,0,57.47,0,1,5,9
27,2016-05-04 09:42:08-07:00,34928,2,0,0,57.47,0,1,5,9
22,2016-05-04 09:52:12-07:00,35532,2,0,0,57.47,0,1,5,9
35,2016-05-04 10:02:15-07:00,36135,2,0,0,58.61,0,1,5,10
34,2016-05-04 10:12:21-07:00,36741,2,0,0,58.61,0,1,5,10
34,2016-05-04 10:22:25-07:00,37345,2,0,0,58.61,0,1,5,10
28,2016-05-04 10:32:31-07:00,37951,2,0,0,58.61,0,1,5,10
29,2016-05-04 10:42:35-07:00,38555,2,0,0,58.61,0,1,5,10
29,2016-05-04 10:52:38-07:00,39158,2,0,0,58.61,0,1,5,10
36,2016-05-04 11:02:42-07:00,39762,2,0,0,58.96,0,1,5,11
27,2016-05-04 11:12:46-07:00,40366,2,0,0,58.96,0,1,5,11
33,2016-05-04 11:22:52-07:00,40972,2,0,0,58.96,0,1,5,11
50,2016-05-04 11:43:31-07:00,42211,2,0,0,58.96,0,1,5,11
34,2016-05-04 11:53:40-07:00,42820,2,0,0,58.96,0,1,5,11
40,2016-05-04 12:03:46-07:00,43426,2,0,0,59.44,0,1,5,12
34,2016-05-04 12:13:51-07:00,44031,2,0,0,59.44,0,1,5,12
31,2016-05-04 12:23:54-07:00,44634,2,0,0,59.44,0,1,5,12
40,2016-05-04 12:33:59-07:00,45239,2,0,0,59.44,0,1,5,12
45,2016-05-04 12:44:04-07:00,45844,2,0,0,59.44,0,1,5,12
40,2016-05-04 12:54:09-07:00,46449,2,0,0,59.44,0,1,5,12
43,2016-05-04 13:04:20-07:00,47060,2,0,0,60.48,0,1,5,13
38,2016-05-04 13:14:29-07:00,47669,2,0,0,60.48,0,1,5,13
37,2016-05-04 13:24:33-07:00,48273,2,0,0,60.48,0,1,5,13
39,2016-05-04 13:34:38-07:00,48878,2,0,0,60.48,0,1,5,13
28,2016-05-04 13:44:43-07:00,49483,2,0,0,60.48,0,1,5,13
31,2016-05-04 13:54:48-07:00,50088,2,0,0,60.48,0,1,5,13
28,2016-05-04 14:04:59-07:00,50699,2,0,0,61.21,0,1,5,14
33,2016-05-04 14:15:07-07:00,51307,2,0,0,61.21,0,1,5,14
39,2016-05-04 14:25:17-07:00,51917,2,0,0,61.21,0,1,5,14
25,2016-05-04 14:35:27-07:00,52527,2,0,0,61.21,0,1,5,14
32,2016-05-04 14:45:31-07:00,53131,2,0,0,61.21,0,1,5,14
22,2016-05-04 14:55:35-07:00,53735,2,0,0,61.21,0,1,5,14
36,2016-05-04 15:05:40-07:00,54340,2,0,0,60.86,0,1,5,15
31,2016-05-04 15:15:47-07:00,54947,2,0,0,60.86,0,1,5,15
34,2016-05-04 15:25:57-07:00,55557,2,0,0,60.86,0,1,5,15
32,2016-05-04 15:36:04-07:00,56164,2,0,0,60.86,0,1,5,15
40,2016-05-04 15:46:09-07:00,56769,2,0,0,60.86,0,1,5,15
35,2016-05-04 15:56:16-07:00,57376,2,0,0,60.86,0,1,5,15
42,2016-05-04 16:06:22-07:00,57982,2,0,0,60.86,0,1,5,16
41,2016-05-04 16:16:29-07:00,58589,2,0,0,60.86,0,1,5,16
45,2016-05-04 16:26:35-07:00,59195,2,0,0,60.86,0,1,5,16
43,2016-05-04 16:36:45-07:00,59805,2,0,0,60.86,0,1,5,16
55,2016-05-04 16:47:05-07:00,60425,2,0,0,60.86,0,1,5,16
42,2016-05-04 16:57:13-07:00,61033,2,0,0,60.86,0,1,5,16
47,2016-05-04 17:07:18-07:00,61638,2,0,0,59.28,0,1,5,17
44,2016-05-04 17:17:23-07:00,62243,2,0,0,59.28,0,1,5,17
68,2016-05-04 17:27:27-07:00,62847,2,0,0,59.28,0,1,5,17
58,2016-05-04 17:37:36-07:00,63456,2,0,0,59.28,0,1,5,17
52,2016-05-04 17:47:44-07:00,64064,2,0,0,59.28,0,1,5,17
44,2016-05-04 17:57:51-07:00,64671,2,0,0,59.28,0,1,5,17
46,2016-05-04 18:07:59-07:00,65279,2,0,0,59.28,0,1,5,18
50,2016-05-04 18:18:05-07:00,65885,2,0,0,59.28,0,1,5,18
41,2016-05-04 18:28:12-07:00,66492,2,0,0,59.28,0,1,5,18
37,2016-05-04 18:38:20-07:00,67100,2,0,0,59.28,0,1,5,18
34,2016-05-04 18:48:27-07:00,67707,2,0,0,59.28,0,1,5,18
38,2016-05-04 18:58:32-07:00,68312,2,0,0,59.28,0,1,5,18
40,2016-05-04 19:08:36-07:00,68916,2,0,0,58.51,0,1,5,19
46,2016-05-04 19:18:40-07:00,69520,2,0,0,58.51,0,1,5,19
48,2016-05-04 19:28:46-07:00,70126,2,0,0,58.51,0,1,5,19
45,2016-05-04 19:38:52-07:00,70732,2,0,0,58.51,0,1,5,19
44,2016-05-04 19:49:00-07:00,71340,2,0,0,58.51,0,1,5,19
29,2016-05-04 19:59:04-07:00,71944,2,0,0,58.51,0,1,5,19
36,2016-05-04 20:09:08-07:00,72548,2,0,0,58.67,0,1,5,20
33,2016-05-04 20:19:13-07:00,73153,2,0,0,58.67,0,1,5,20
38,2016-05-04 20:29:18-07:00,73758,2,0,0,58.67,0,1,5,20
44,2016-05-04 20:39:25-07:00,74365,2,0,0,58.67,0,1,5,20
48,2016-05-04 20:49:32-07:00,74972,2,0,0,58.67,0,1,5,20
37,2016-05-04 20:59:39-07:00,75579,2,0,0,58.67,0,1,5,20
24,2016-05-04 21:09:47-07:00,76187,2,0,0,58.28,0,1,5,21
35,2016-05-04 21:19:50-07:00,76790,2,0,0,58.28,0,1,5,21
30,2016-05-04 21:29:56-07:00,77396,2,0,0,58.28,0,1,5,21
42,2016-05-04 21:40:02-07:00,78002,2,0,0,58.28,0,1,5,21
41,2016-05-04 21:50:08-07:00,78608,2,0,0,58.28,0,1,5,21
32,2016-05-04 22:00:14-07:00,79214,2,0,0,58.28,0,1,5,22
41,2016-05-04 22:10:19-07:00,79819,2,0,0,58.28,0,1,5,22
34,2016-05-04 22:20:29-07:00,80429,2,0,0,58.28,0,1,5,22
30,2016-05-04 22:30:35-07:00,81035,2,0,0,58.28,0,1,5,22
33,2016-05-04 22:40:41-07:00,81641,2,0,0,58.28,0,1,5,22
32,2016-05-04 22:50:46-07:00,82246,2,0,0,58.28,0,1,5,22
30,2016-05-04 23:00:50-07:00,82850,2,0,0,58.76,0,1,5,23
31,2016-05-04 23:10:55-07:00,83455,2,0,0,58.76,0,1,5,23
37,2016-05-04 23:21:00-07:00,84060,2,0,0,58.76,0,1,5,23
35,2016-05-04 23:31:06-07:00,84666,2,0,0,58.76,0,1,5,23
38,2016-05-04 23:41:11-07:00,85271,2,0,0,58.76,0,1,5,23
35,2016-05-04 23:51:17-07:00,85877,2,0,0,58.76,0,1,5,23
27,2016-05-05 00:01:22-07:00,82,3,0,0,58.76,0,1,5,0
27,2016-05-05 00:08:01-07:00,481,3,0,0,58.76,0,1,5,0
28,2016-05-05 00:11:30-07:00,690,3,0,0,58.76,0,1,5,0
35,2016-05-05 00:21:37-07:00,1297,3,0,0,58.76,0,1,5,0
28,2016-05-05 00:31:41-07:00,1901,3,0,0,58.76,0,1,5,0
27,2016-05-05 00:41:47-07:00,2507,3,0,0,58.76,0,1,5,0
20,2016-05-05 00:51:50-07:00,3110,3,0,0,58.76,0,1,5,0
13,2016-05-05 01:01:53-07:00,3713,3,0,0,58.49,0,1,5,1
5,2016-05-05 01:11:55-07:00,4315,3,0,0,58.49,0,1,5,1
2,2016-05-05 01:21:57-07:00,4917,3,0,0,58.49,0,1,5,1
0,2016-05-05 01:31:59-07:00,5519,3,0,0,58.49,0,1,5,1
0,2016-05-05 01:42:01-07:00,6121,3,0,0,58.49,0,1,5,1
0,2016-05-05 01:52:01-07:00,6721,3,0,0,58.49,0,1,5,1
0,2016-05-05 02:02:02-07:00,7322,3,0,0,58.76,0,1,5,2
0,2016-05-05 02:12:03-07:00,7923,3,0,0,58.76,0,1,5,2
0,2016-05-05 02:22:03-07:00,8523,3,0,0,58.76,0,1,5,2
0,2016-05-05 02:32:04-07:00,9124,3,0,0,58.76,0,1,5,2
0,2016-05-05 02:42:04-07:00,9724,3,0,0,58.76,0,1,5,2
0,2016-05-05 02:52:05-07:00,10325,3,0,0,58.76,0,1,5,2
0,2016-05-05 03:02:06-07:00,10926,3,0,0,58.67,0,1,5,3
0,2016-05-05 03:12:07-07:00,11527,3,0,0,58.67,0,1,5,3
0,2016-05-05 03:22:07-07:00,12127,3,0,0,58.67,0,1,5,3
0,2016-05-05 03:32:08-07:00,12728,3,0,0,58.67,0,1,5,3
0,2016-05-05 03:42:08-07:00,13328,3,0,0,58.67,0,1,5,3
0,2016-05-05 03:52:09-07:00,13929,3,0,0,58.67,0,1,5,3
0,2016-05-05 04:02:10-07:00,14530,3,0,0,58.0,0,1,5,4
1,2016-05-05 04:12:10-07:00,15130,3,0,0,58.0,0,1,5,4
0,2016-05-05 04:22:11-07:00,15731,3,0,0,58.0,0,1,5,4
0,2016-05-05 04:32:11-07:00,16331,3,0,0,58.0,0,1,5,4
0,2016-05-05 04:42:12-07:00,16932,3,0,0,58.0,0,1,5,4
0,2016-05-05 04:52:13-07:00,17533,3,0,0,58.0,0,1,5,4
0,2016-05-05 05:02:14-07:00,18134,3,0,0,58.0,0,1,5,5
0,2016-05-05 05:12:15-07:00,18735,3,0,0,58.0,0,1,5,5
0,2016-05-05 05:22:15-07:00,19335,3,0,0,58.0,0,1,5,5
0,2016-05-05 05:32:16-07:00,19936,3,0,0,58.0,0,1,5,5
1,2016-05-05 05:42:17-07:00,20537,3,0,0,58.0,0,1,5,5
1,2016-05-05 05:52:18-07:00,21138,3,0,0,58.0,0,1,5,5
7,2016-05-05 06:02:18-07:00,21738,3,0,0,58.0,0,1,5,6
11,2016-05-05 06:12:19-07:00,22339,3,0,0,58.0,0,1,5,6
8,2016-05-05 06:22:21-07:00,22941,3,0,0,58.0,0,1,5,6
10,2016-05-05 06:32:22-07:00,23542,3,0,0,58.0,0,1,5,6
13,2016-05-05 06:42:24-07:00,24144,3,0,0,58.0,0,1,5,6
16,2016-05-05 06:52:26-07:00,24746,3,0,0,58.0,0,1,5,6
15,2016-05-05 07:02:29-07:00,25349,3,0,0,58.28,0,1,5,7
18,2016-05-05 07:12:32-07:00,25952,3,0,0,58.28,0,1,5,7
16,2016-05-05 07:22:34-07:00,26554,3,0,0,58.28,0,1,5,7
21,2016-05-05 07:32:37-07:00,27157,3,0,0,58.28,0,1,5,7
18,2016-05-05 07:42:40-07:00,27760,3,0,0,58.28,0,1,5,7
19,2016-05-05 07:52:43-07:00,28363,3,0,0,58.28,0,1,5,7
23,2016-05-05 08:02:46-07:00,28966,3,0,0,59.54,0,1,5,8
18,2016-05-05 08:12:48-07:00,29568,3,0,0,59.54,0,1,5,8
36,2016-05-05 08:22:51-07:00,30171,3,0,0,59.54,0,1,5,8
20,2016-05-05 08:32:56-07:00,30776,3,0,0,59.54,0,1,5,8
27,2016-05-05 08:43:00-07:00,31380,3,0,0,59.54,0,1,5,8
31,2016-05-05 08:53:06-07:00,31986,3,0,0,59.54,0,1,5,8
30,2016-05-05 09:03:08-07:00,32588,3,0,0,59.8,0,1,5,9
34,2016-05-05 09:13:12-07:00,33192,3,0,0,59.8,0,1,5,9
26,2016-05-05 09:23:16-07:00,33796,3,0,0,59.8,0,1,5,9
34,2016-05-05 09:33:20-07:00,34400,3,0,0,59.8,0,1,5,9
39,2016-05-05 09:43:25-07:00,35005,3,0,0,59.8,0,1,5,9
31,2016-05-05 09:53:31-07:00,35611,3,0,0,59.8,0,1,5,9
38,2016-05-05 10:03:36-07:00,36216,3,0,0,60.27,0,1,5,10
33,2016-05-05 10:13:41-07:00,36821,3,0,0,60.27,0,1,5,10
39,2016-05-05 10:23:46-07:00,37426,3,0,0,60.27,0,1,5,10
37,2016-05-05 10:33:50-07:00,38030,3,0,0,60.27,0,1,5,10
42,2016-05-05 10:43:55-07:00,38635,3,0,0,60.27,0,1,5,10
41,2016-05-05 10:54:00-07:00,39240,3,0,0,60.27,0,1,5,10
44,2016-05-05 11:04:07-07:00,39847,3,0,0,60.28,0,1,5,11
40,2016-05-05 11:14:15-07:00,40455,3,0,0,60.28,0,1,5,11
35,2016-05-05 11:24:24-07:00,41064,3,0,0,60.28,0,1,5,11
40,2016-05-05 11:34:34-07:00,41674,3,0,0,60.28,0,1,5,11
39,2016-05-05 11:44:39-07:00,42279,3,0,0,60.28,0,1,5,11
36,2016-05-05 11:54:44-07:00,42884,3,0,0,60.28,0,1,5,11
33,2016-05-05 12:04:52-07:00,43492,3,0,0,60.73,0,1,5,12
27,2016-05-05 12:15:00-07:00,44100,3,0,0,60.73,0,1,5,12
25,2016-05-05 12:25:09-07:00,44709,3,0,0,60.73,0,1,5,12
21,2016-05-05 12:35:15-07:00,45315,3,0,0,60.73,0,1,5,12
28,2016-05-05 12:45:18-07:00,45918,3,0,0,60.73,0,1,5,12
29,2016-05-05 12:55:21-07:00,46521,3,0,0,60.73,0,1,5,12
34,2016-05-05 13:05:25-07:00,47125,3,0,0,61.24,0,1,5,13
42,2016-05-05 13:15:34-07:00,47734,3,0,0,61.24,0,1,5,13
28,2016-05-05 13:25:45-07:00,48345,3,0,0,61.24,0,1,5,13
26,2016-05-05 13:36:05-07:00,48965,3,0,0,61.24,0,1,5,13
24,2016-05-05 13:46:18-07:00,49578,3,0,0,61.24,0,1,5,13
29,2016-05-05 13:56:26-07:00,50186,3,0,0,61.24,0,1,5,13
29,2016-05-05 14:06:35-07:00,50795,3,0,0,61.0,0,1,5,14
22,2016-05-05 14:16:47-07:00,51407,3,0,0,61.0,0,1,5,14
25,2016-05-05 14:26:51-07:00,52011,3,0,0,61.0,0,1,5,14
31,2016-05-05 14:36:54-07:00,52614,3,0,0,61.0,0,1,5,14
28,2016-05-05 14:46:59-07:00,53219,3,0,0,61.0,0,1,5,14
24,2016-05-05 14:57:05-07:00,53825,3,0,0,61.0,0,1,5,14
28,2016-05-05 15:07:10-07:00,54430,3,0,0,60.01,0,1,5,15
29,2016-05-05 15:17:16-07:00,55036,3,0,0,60.01,0,1,5,15
31,2016-05-05 15:27:22-07:00,55642,3,0,0,60.01,0,1,5,15
27,2016-05-05 15:37:27-07:00,56247,3,0,0,60.01,0,1,5,15
30,2016-05-05 15:47:33-07:00,56853,3,0,0,60.01,0,1,5,15
32,2016-05-05 15:57:39-07:00,57459,3,0,0,60.01,0,1,5,15
33,2016-05-05 16:07:48-07:00,58068,3,0,0,60.01,0,1,5,16
33,2016-05-05 16:17:56-07:00,58676,3,0,0,60.01,0,1,5,16
36,2016-05-05 16:28:03-07:00,59283,3,0,0,60.01,0,1,5,16
27,2016-05-05 16:38:12-07:00,59892,3,0,0,60.01,0,1,5,16
42,2016-05-05 16:48:29-07:00,60509,3,0,0,60.01,0,1,5,16
37,2016-05-05 16:58:41-07:00,61121,3,0,0,60.01,0,1,5,16
37,2016-05-05 17:08:49-07:00,61729,3,0,0,60.01,0,1,5,17
40,2016-05-05 17:18:59-07:00,62339,3,0,0,60.01,0,1,5,17
47,2016-05-05 17:29:12-07:00,62952,3,0,0,60.01,0,1,5,17
40,2016-05-05 17:39:18-07:00,63558,3,0,0,60.01,0,1,5,17
40,2016-05-05 17:49:25-07:00,64165,3,0,0,60.01,0,1,5,17
50,2016-05-05 17:59:33-07:00,64773,3,0,0,60.01,0,1,5,17
50,2016-05-05 18:09:39-07:00,65379,3,0,0,60.01,0,1,5,18
47,2016-05-05 18:19:46-07:00,65986,3,0,0,60.01,0,1,5,18
45,2016-05-05 18:29:52-07:00,66592,3,0,0,60.01,0,1,5,18
42,2016-05-05 18:40:01-07:00,67201,3,0,0,60.01,0,1,5,18
38,2016-05-05 18:50:08-07:00,67808,3,0,0,60.01,0,1,5,18
31,2016-05-05 19:00:12-07:00,68412,3,0,0,60.01,0,1,5,19
38,2016-05-05 19:10:17-07:00,69017,3,0,0,60.01,0,1,5,19
39,2016-05-05 19:20:21-07:00,69621,3,0,0,60.01,0,1,5,19
33,2016-05-05 19:30:27-07:00,70227,3,0,0,60.01,0,1,5,19
45,2016-05-05 19:40:36-07:00,70836,3,0,0,60.01,0,1,5,19
31,2016-05-05 19:50:46-07:00,71446,3,0,0,60.01,0,1,5,19
45,2016-05-05 20:00:56-07:00,72056,3,0,0,59.46,0,1,5,20
37,2016-05-05 20:11:18-07:00,72678,3,0,0,59.46,0,1,5,20
28,2016-05-05 20:21:22-07:00,73282,3,0,0,59.46,0,1,5,20
27,2016-05-05 20:31:27-07:00,73887,3,0,0,59.46,0,1,5,20
36,2016-05-05 20:41:31-07:00,74491,3,0,0,59.46,0,1,5,20
27,2016-05-05 20:51:35-07:00,75095,3,0,0,59.46,0,1,5,20
35,2016-05-05 21:01:39-07:00,75699,3,0,0,59.29,0,1,5,21
32,2016-05-05 21:11:43-07:00,76303,3,0,0,59.29,0,1,5,21
31,2016-05-05 21:21:49-07:00,76909,3,0,0,59.29,0,1,5,21
37,2016-05-05 21:31:53-07:00,77513,3,0,0,59.29,0,1,5,21
34,2016-05-05 21:41:58-07:00,78118,3,0,0,59.29,0,1,5,21
23,2016-05-05 21:52:03-07:00,78723,3,0,0,59.29,0,1,5,21
29,2016-05-05 22:02:11-07:00,79331,3,0,0,59.01,0,1,5,22
27,2016-05-05 22:12:14-07:00,79934,3,0,0,59.01,0,1,5,22
21,2016-05-05 22:22:18-07:00,80538,3,0,0,59.01,0,1,5,22
31,2016-05-05 22:32:21-07:00,81141,3,0,0,59.01,0,1,5,22
32,2016-05-05 22:42:27-07:00,81747,3,0,0,59.01,0,1,5,22
27,2016-05-05 22:52:36-07:00,82356,3,0,0,59.01,0,1,5,22
43,2016-05-05 23:02:42-07:00,82962,3,0,0,57.97,0,1,5,23
44,2016-05-05 23:12:51-07:00,83571,3,0,0,57.97,0,1,5,23
36,2016-05-05 23:22:57-07:00,84177,3,0,0,57.97,0,1,5,23
33,2016-05-05 23:33:02-07:00,84782,3,0,0,57.97,0,1,5,23
29,2016-05-05 23:43:07-07:00,85387,3,0,0,57.97,0,1,5,23
24,2016-05-05 23:53:11-07:00,85991,3,0,0,57.97,0,1,5,23
30,2016-05-06 00:03:17-07:00,197,4,0,0,56.77,0,1,5,0
30,2016-05-06 00:07:30-07:00,450,4,0,0,56.77,0,1,5,0
34,2016-05-06 00:13:26-07:00,806,4,0,0,56.77,0,1,5,0
25,2016-05-06 00:23:36-07:00,1416,4,0,0,56.77,0,1,5,0
23,2016-05-06 00:33:40-07:00,2020,4,0,0,56.77,0,1,5,0
26,2016-05-06 00:43:44-07:00,2624,4,0,0,56.77,0,1,5,0
13,2016-05-06 00:53:47-07:00,3227,4,0,0,56.77,0,1,5,0
8,2016-05-06 01:03:49-07:00,3829,4,0,0,56.77,0,1,5,1
2,2016-05-06 01:13:51-07:00,4431,4,0,0,56.77,0,1,5,1
1,2016-05-06 01:23:52-07:00,5032,4,0,0,56.77,0,1,5,1
1,2016-05-06 01:33:53-07:00,5633,4,0,0,56.77,0,1,5,1
0,2016-05-06 01:43:54-07:00,6234,4,0,0,56.77,0,1,5,1
0,2016-05-06 01:53:55-07:00,6835,4,0,0,56.77,0,1,5,1
0,2016-05-06 02:03:55-07:00,7435,4,0,0,56.53,0,1,5,2
0,2016-05-06 02:13:56-07:00,8036,4,0,0,56.53,0,1,5,2
0,2016-05-06 02:23:57-07:00,8637,4,0,0,56.53,0,1,5,2
0,2016-05-06 02:33:58-07:00,9238,4,0,0,56.53,0,1,5,2
1,2016-05-06 02:43:58-07:00,9838,4,0,0,56.53,0,1,5,2
0,2016-05-06 02:53:59-07:00,10439,4,0,0,56.53,0,1,5,2
0,2016-05-06 03:04:01-07:00,11041,4,0,0,56.0,0,1,5,3
0,2016-05-06 03:14:02-07:00,11642,4,0,0,56.0,0,1,5,3
0,2016-05-06 03:24:02-07:00,12242,4,0,0,56.0,0,1,5,3
0,2016-05-06 03:34:03-07:00,12843,4,0,0,56.0,0,1,5,3
1,2016-05-06 03:44:04-07:00,13444,4,0,0,56.0,0,1,5,3
0,2016-05-06 03:54:05-07:00,14045,4,0,0,56.0,0,1,5,3
0,2016-05-06 04:04:07-07:00,14647,4,0,0,56.0,0,1,5,4
0,2016-05-06 04:14:08-07:00,15248,4,0,0,56.0,0,1,5,4
0,2016-05-06 04:24:09-07:00,15849,4,0,0,56.0,0,1,5,4
0,2016-05-06 04:34:11-07:00,16451,4,0,0,56.0,0,1,5,4
1,2016-05-06 04:44:12-07:00,17052,4,0,0,56.0,0,1,5,4
1,2016-05-06 04:54:13-07:00,17653,4,0,0,56.0,0,1,5,4
0,2016-05-06 05:04:13-07:00,18253,4,0,0,55.53,0,1,5,5
1,2016-05-06 05:14:14-07:00,18854,4,0,0,55.53,0,1,5,5
0,2016-05-06 05:24:15-07:00,19455,4,0,0,55.53,0,1,5,5
2,2016-05-06 05:34:16-07:00,20056,4,0,0,55.53,0,1,5,5
0,2016-05-06 05:44:17-07:00,20657,4,0,0,55.53,0,1,5,5
1,2016-05-06 05:54:17-07:00,21257,4,0,0,55.53,0,1,5,5
4,2016-05-06 06:04:18-07:00,21858,4,0,0,55.51,0,1,5,6
6,2016-05-06 06:14:19-07:00,22459,4,0,0,55.51,0,1,5,6
11,2016-05-06 06:24:20-07:00,23060,4,0,0,55.51,0,1,5,6
13,2016-05-06 06:34:22-07:00,23662,4,0,0,55.51,0,1,5,6
12,2016-05-06 06:44:25-07:00,24265,4,0,0,55.51,0,1,5,6
14,2016-05-06 06:54:28-07:00,24868,4,0,0,55.51,0,1,5,6
17,2016-05-06 07:04:32-07:00,25472,4,0,0,55.55,0,1,5,7
16,2016-05-06 07:14:35-07:00,26075,4,0,0,55.55,0,1,5,7
13,2016-05-06 07:24:44-07:00,26684,4,0,0,55.55,0,1,5,7
14,2016-05-06 07:34:47-07:00,27287,4,0,0,55.55,0,1,5,7
20,2016-05-06 07:44:49-07:00,27889,4,0,0,55.55,0,1,5,7
12,2016-05-06 07:54:55-07:00,28495,4,0,0,55.55,0,1,5,7
15,2016-05-06 08:04:58-07:00,29098,4,0,0,55.76,0,1,5,8
21,2016-05-06 08:15:03-07:00,29703,4,0,0,55.76,0,1,5,8
20,2016-05-06 08:25:08-07:00,30308,4,0,0,55.76,0,1,5,8
18,2016-05-06 08:35:14-07:00,30914,4,0,0,55.76,0,1,5,8
19,2016-05-06 08:45:21-07:00,31521,4,0,0,55.76,0,1,5,8
23,2016-05-06 08:55:27-07:00,32127,4,0,0,55.76,0,1,5,8
24,2016-05-06 09:05:32-07:00,32732,4,0,0,54.45,0,1,5,9
21,2016-05-06 09:15:36-07:00,33336,4,0,0,54.45,0,1,5,9
22,2016-05-06 09:25:40-07:00,33940,4,0,0,54.45,0,1,5,9
24,2016-05-06 09:35:44-07:00,34544,4,0,0,54.45,0,1,5,9
22,2016-05-06 09:45:47-07:00,35147,4,0,0,54.45,0,1,5,9
33,2016-05-06 09:55:51-07:00,35751,4,0,0,54.45,0,1,5,9
23,2016-05-06 10:05:56-07:00,36356,4,0,0,54.45,0,1,5,10
